amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7000000000000001,0.4,4.800000000000001,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,0,0,0,0,0,28,28,38,,,,,,,,,,,,num_4,1.1144732999964617,num_4,0.25,0.6,0.25,1.0,9.55138,38.2055,return,2.4428344999905676,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,4,8.825,9.608333333333333,10.391666666666667,11.175,0,0.7833333333333333,0.5333333333333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,0,0,0,0,0,29,29,5,,,,,,,,,,,,num_4,1.0017388999985997,num_4,0.5,0.8,0.20000000000000007,1.2,7.6411,45.8466,return,4.704051700013224,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.06666666666666665,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,0,0,0,0,0,30,30,10,,,,,,,,,,,,num_4,0.9387886000040453,num_4,0.45,0.9,0.45,0.6,17.19248,22.9233,return,2.332857299974421,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,31,31,47,,,,,,,,,,,,num_3,1.0076629999966826,num_3,0.2,0.9,0.65,1.05,24.83358,40.11578,return,6.4522780000115745,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,0,0,0,0,0,32,32,44,,,,,,,,,,,,num_4,0.9350292000162881,num_4,0.55,0.7,0.30000000000000004,0.4,11.46165,15.2822,return,2.912737600010587,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,33,33,35,,,,,,,,,,,,num_3,1.4439254000026267,num_3,0.4,1.2,0.4,1.35,15.2822,51.57743,return,1.8119736000080593,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.1499999999999999,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,34,34,6,,,,,,,,,,,,num_3,1.0009892999951262,num_3,0.45,1.2,0.45,0.65,17.19248,24.83358,return,5.081695600005332,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,35,35,27,,,,,,,,,,,,num_4,0.9240010000066832,num_4,0.3,1.2,0.3,0.5,11.46165,19.10275,return,3.9840662000060547,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,4,8.9,9.633333333333333,10.366666666666667,11.1,0,0.7333333333333333,0.18333333333333326,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,0,0,0,0,0,36,36,1,,,,,,,,,,,,num_4,0.7862374999967869,num_4,0.55,1.3,0.55,0.7,21.01303,26.74385,return,2.560719599976437,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,0,0,0,0,0,37,37,25,,,,,,,,,,,,num_5,0.9521340999926906,num_5,0.2,1.1,0.2,0.4,7.6411,15.2822,return,4.137527899991255,,,,,,,,,,,,,,,,,730,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.15927770487157,
