"participant","stim_length","amount","center_to_center","w","trial_type","loop.thisN","response","key_resp.rt","starting_width_deg","starting_space_deg","response_width_degree","response_spacing_degree","next_5.rt","resp_group"
717,2.25,5,0.5,0.25,"initial",16,5,0.977089799998794,0.5,0.6,0.2,0.75,6.45349200000055,"left_right_width"
717,1.25,3,0.5,0.25,"initial",17,3,1.9398838999914,0.2,1.1,0.3,0.85,5.10602479998488,"left_right_width"
717,1.25,3,0.5,0.25,"initial",18,3,1.72977279999759,0.3,1,0.2,0.55,6.34439220000058,"left_right_width"
717,1.75,4,0.5,0.25,"initial",19,4,1.11804010003107,0.2,0.5,0.3,0.9,3.53450499998871,"left_right_width"
717,2.25,5,0.5,0.25,"initial",20,5,0.924311499984469,0.45,1,0.25,0.75,4.4326005000039,"left_right_width"
717,1.25,3,0.5,0.25,"initial",21,2,1.45395359996473,0.4,0.6,0.2,0.4,12.591177299968,"left_right_width"
717,2.25,5,0.5,0.25,"initial",22,5,0.999544599966612,0.45,1.3,0.25,0.55,8.78267899999628,"left_right_width"
717,1.25,3,0.5,0.25,"initial",23,3,1.06400710000889,0.5,0.7,0.25,0.5,6.31440640002256,"left_right_width"
717,2.25,5,0.5,0.25,"initial",24,5,0.942510999972001,0.5,0.9,0.25,0.65,4.03918810002506,"left_right_width"
717,1.25,3,0.5,0.25,"initial",25,3,0.93448840000201,0.5,1,0.3,0.65,3.66393149999203,"left_right_width"
717,1.75,4,0.5,0.25,"initial",26,4,0.863037100003567,0.3,0.8,0.3,0.6,4.12076249998063,"left_right_width"
717,1.25,3,0.5,0.25,"initial",27,3,1.0600601999904,0.35,0.7,0.2,0.55,3.84659749997081,"left_right_width"
717,1.25,3,0.5,0.25,"initial",28,3,1.08264400000917,0.4,0.8,0.2,0.45,4.35117090004496,"left_right_width"
717,1.25,3,0.5,0.25,"initial",29,3,1.00591699994402,0.4,1.1,0.25,0.5,6.67687059997115,"left_right_width"
717,1.75,4,0.5,0.25,"initial",30,3,1.68258580000838,0.25,0.9,0.3,0.7,4.83028809999814,"left_right_width"
717,1.25,3,0.5,0.25,"initial",31,3,1.55796639999608,0.25,0.3,0.25,0.5,3.05822390003596,"left_right_width"
717,1.25,3,0.5,0.25,"initial",32,3,0.968273399979807,0.5,1,0.3,0.55,4.0641485999804,"left_right_width"
717,1.75,4,0.5,0.25,"initial",33,4,1.05616279999958,0.45,1.3,0.2,0.5,4.40460389998043,"left_right_width"
717,2.25,5,0.5,0.25,"initial",34,5,0.929307999962475,0.25,0.3,0.25,0.65,2.74784680001903,"left_right_width"
717,2.25,5,0.5,0.25,"initial",35,5,1.20454899995821,0.4,1.3,0.2,0.5,6.36674839997431,"left_right_width"
717,2.25,5,0.5,0.25,"initial",36,5,0.938549699960276,0.3,0.7,0.15,0.6,4.10890140000265,"left_right_width"
717,1.25,3,0.5,0.25,"initial",37,3,1.04073970002355,0.3,0.7,0.25,0.6,3.20120410004165,"left_right_width"
717,1.75,4,0.5,0.25,"initial",38,3,1.09127209999133,0.55,1.3,0.25,0.6,4.94405569997616,"left_right_width"
717,1.75,4,0.5,0.25,"initial",39,4,1.00074370001676,0.3,0.3,0.25,0.5,16.0132274999633,"left_right_width"
717,1.25,3,0.5,0.25,"initial",40,2,0.968794699991122,0.3,0.4,0.35,0.8,3.61657039995771,"left_right_width"
717,1.75,4,0.5,0.25,"initial",41,3,0.953903899993747,0.35,0.7,0.2,0.45,4.03124610002851,"left_right_width"
717,2.25,5,0.5,0.25,"initial",42,6,0.942459799989592,0.4,1.2,0.2,0.6,10.4042644000147,"left_right_width"
717,1.25,3,0.5,0.25,"initial",43,3,0.974768000014592,0.5,1.3,0.25,0.55,5.97181910002837,"left_right_width"
717,1.25,3,0.5,0.25,"initial",44,3,1.10807360004401,0.35,1.3,0.25,0.6,8.40363940002862,"left_right_width"
717,2.25,5,0.5,0.25,"initial",45,5,0.887400000006892,0.35,0.7,0.2,0.7,2.99390299996594,"left_right_width"
717,2.25,5,0.5,0.25,"initial",46,5,1.43623749999097,0.45,0.7,0.2,0.7,5.78990380000323,"left_right_width"
717,1.75,4,0.5,0.25,"initial",47,5,1.06605600001058,0.35,0.5,0.15,0.5,3.66370789997745,"left_right_width"
717,1.75,4,0.5,0.25,"initial",48,4,0.912602099997457,0.3,0.4,0.15,0.6,3.06421659997432,"left_right_width"
717,1.25,3,0.5,0.25,"initial",49,3,1.50122150004609,0.3,0.4,0.3,0.75,2.62112319999142,"left_right_width"
717,1.75,4,0.5,0.25,"initial",50,4,0.830828099977225,0.2,1.2,0.25,0.7,6.23577949998435,"left_right_width"
717,1.25,3,0.5,0.25,"initial",51,3,1.64259309996851,0.45,1.3,0.25,0.6,7.77877739997348,"left_right_width"
717,1.75,4,0.5,0.25,"initial",52,3,1.88944850000553,0.3,0.6,0.3,0.6,1.48898999998346,"left_right_width"
717,1.75,4,0.5,0.25,"initial",53,4,1.13108149997424,0.3,0.5,0.2,0.6,5.43244820000837,"left_right_width"
717,2.4,5,0.5,0.4,"initial",0,4,1.79279809998116,0.3,0.8,0.5,0.8,2.70984429999953,"left_right_width"
717,1.9,4,0.5,0.4,"initial",1,4,1.04902409994975,0.55,1,0.35,0.7,4.7447925999877,"left_right_width"
717,1.4,3,0.5,0.4,"initial",2,3,1.6362365000532,0.35,0.5,0.35,0.5,1.64631939999526,"left_right_width"
717,1.9,4,0.5,0.4,"initial",3,4,0.989398100005928,0.45,1.3,0.4,0.6,4.76936939998996,"left_right_width"
717,1.4,3,0.5,0.4,"initial",4,3,1.3355181000079,0.5,1.2,0.4,0.65,3.95354290003888,"left_right_width"
717,1.4,3,0.5,0.4,"initial",5,3,0.9880514999968,0.4,1.3,0.35,0.6,4.49917829997139,"left_right_width"
717,1.4,3,0.5,0.4,"initial",6,3,0.961377099971287,0.35,0.4,0.35,0.6,3.80087410000851,"left_right_width"
717,2.4,5,0.5,0.4,"initial",7,5,1.44544789998326,0.2,1.1,0.4,0.7,7.31843179999851,"left_right_width"
717,1.4,3,0.5,0.4,"initial",8,3,0.878898599999957,0.25,0.3,0.4,0.7,4.41073020000476,"left_right_width"
717,1.4,3,0.5,0.4,"initial",9,4,1.08265890000621,0.45,0.7,0.45,0.7,1.16185139998561,"left_right_width"
717,1.9,4,0.5,0.4,"initial",10,4,2.11878890002845,0.4,0.7,0.4,0.7,1.0808723999653,"left_right_width"
717,1.9,4,0.5,0.4,"initial",11,5,0.911210599995684,0.4,0.9,0.5,0.75,4.40585909999209,"left_right_width"
717,1.9,4,0.5,0.4,"initial",12,4,0.986264400009532,0.45,1.1,0.45,0.8,21.6661247999873,"left_right_width"
717,2.4,5,0.5,0.4,"initial",13,5,1.21775169996545,0.35,1,0.5,0.8,6.0642358000041,"left_right_width"
717,2.4,5,0.5,0.4,"initial",14,5,1.74926479998976,0.55,1,0.35,0.6,4.42727520002518,"left_right_width"
717,1.9,4,0.5,0.4,"initial",15,5,0.961033799976576,0.4,0.5,0.4,0.7,3.44781879999209,"left_right_width"
717,1.4,3,0.5,0.4,"initial",16,3,1.70856709999498,0.2,0.6,0.35,0.6,2.57975969999097,"left_right_width"
717,2.4,5,0.5,0.4,"initial",17,5,0.845602300018072,0.45,1.1,0.3,0.65,6.15415969997412,"left_right_width"
717,1.4,3,0.5,0.4,"initial",18,3,1.82272930000909,0.25,1,0.4,0.6,5.44117400003597,"left_right_width"
717,1.4,3,0.5,0.4,"initial",19,3,0.938064699992537,0.25,1.1,0.4,0.75,6.3997569999774,"left_right_width"
717,1.9,4,0.5,0.4,"initial",20,4,1.07210199994734,0.25,0.7,0.35,0.6,29.2847140000085,"left_right_width"
717,1.9,4,0.5,0.4,"initial",21,4,1.71598280000035,0.3,1.2,0.4,0.7,5.02112459996715,"left_right_width"
717,1.9,4,0.5,0.4,"initial",22,4,0.877431700006127,0.4,0.7,0.4,0.7,0.889808300009463,"left_right_width"
717,2.4,5,0.5,0.4,"initial",23,4,2.28160980000393,0.25,0.3,0.25,0.6,3.00193680002121,"left_right_width"
717,1.9,4,0.5,0.4,"initial",24,4,0.945691999979317,0.2,1.2,0.4,0.7,3.88213430001633,"left_right_width"
717,2.4,5,0.5,0.4,"initial",25,5,0.928822799993213,0.35,1.1,0.4,0.85,4.20307440002216,"left_right_width"
717,1.4,3,0.5,0.4,"initial",26,3,1.03451929998118,0.35,0.5,0.35,0.5,0.990795799996704,"left_right_width"
717,2.4,5,0.5,0.4,"initial",27,5,0.912047299963888,0.55,0.9,0.35,0.65,4.61576819996117,"left_right_width"
717,2.4,5,0.5,0.4,"initial",28,5,1.29088169999886,0.35,1.1,0.45,0.65,3.91925899998751,"left_right_width"
717,1.9,4,0.5,0.4,"initial",29,5,1.03455789998407,0.4,0.8,0.4,0.65,1.44926500000292,"left_right_width"
717,1.4,3,0.5,0.4,"initial",30,3,1.00402689998737,0.35,0.5,0.4,0.65,2.7327986000455,"left_right_width"
717,1.9,4,0.5,0.4,"initial",31,4,0.999340099981055,0.35,1,0.4,0.6,4.81293860002188,"left_right_width"
717,2.4,5,0.5,0.4,"initial",32,5,0.897827799955849,0.25,1.3,0.5,0.75,4.48749139998108,"left_right_width"
717,2.4,5,0.5,0.4,"initial",33,5,0.876253499998711,0.55,0.7,0.3,0.75,5.21871559997089,"left_right_width"
717,1.4,3,0.5,0.4,"initial",34,3,1.3382147999946,0.45,1,0.35,0.55,3.58233150001615,"left_right_width"
717,1.4,3,0.5,0.4,"initial",35,3,0.838941200054251,0.3,1,0.45,0.7,3.41197009995813,"left_right_width"
717,2.4,5,0.5,0.4,"initial",36,4,0.981668199994601,0.5,0.8,0.5,0.8,1.8522581999423,"left_right_width"
717,1.9,4,0.5,0.4,"initial",37,3,0.901668299979065,0.4,1,0.35,0.6,4.46418219996849,"left_right_width"
717,1.9,4,0.5,0.4,"initial",38,4,0.908296999987215,0.3,0.8,0.45,0.7,3.82408460002625,"left_right_width"
717,1.4,3,0.5,0.4,"initial",39,3,0.894693499954883,0.55,1.2,0.35,0.65,4.10536280000815,"left_right_width"
717,2.4,5,0.5,0.4,"initial",40,5,0.956124399963301,0.35,0.5,0.35,0.5,1.1688787000021,"left_right_width"
717,1.4,3,0.5,0.4,"initial",41,3,0.823769700014964,0.3,1.3,0.35,0.6,8.43308350001462,"left_right_width"
717,1.9,4,0.5,0.4,"initial",42,5,1.00969470001291,0.2,0.5,0.35,0.7,3.90735419996781,"left_right_width"
717,2.4,5,0.5,0.4,"initial",43,4,0.865496200043708,0.2,0.5,0.3,0.9,2.58337260002736,"left_right_width"
717,2.4,5,0.5,0.4,"initial",44,5,1.07156620000023,0.25,0.4,0.35,0.6,4.48454779997701,"left_right_width"
717,1.9,4,0.5,0.4,"initial",45,3,0.840460199979134,0.2,0.8,0.45,0.65,3.71499229996698,"left_right_width"
717,2.4,5,0.5,0.4,"initial",46,5,0.970560799993109,0.25,1,0.4,0.7,5.74322870001197,"left_right_width"
717,1.4,3,0.5,0.4,"initial",47,3,1.02182030002587,0.45,1.2,0.3,0.45,5.88581260002684,"left_right_width"
717,1.4,3,0.5,0.4,"initial",48,3,0.87866839999333,0.3,0.4,0.3,0.65,3.91107209998881,"left_right_width"
717,2.4,5,0.5,0.4,"initial",49,4,0.891222100006416,0.5,1,0.4,0.5,3.77938289998565,"left_right_width"
717,1.4,3,0.5,0.4,"initial",50,3,0.913059199985582,0.45,0.7,0.35,0.65,3.22690200002398,"left_right_width"
717,1.9,4,0.5,0.4,"initial",51,4,1.29201229999308,0.25,0.9,0.3,0.5,4.79079160001129,"left_right_width"
717,2.4,5,0.5,0.4,"initial",52,5,0.851835699984804,0.2,0.4,0.3,0.6,5.62940010003513,"left_right_width"
717,1.9,4,0.5,0.4,"initial",53,4,1.05781359999673,0.4,0.7,0.4,0.7,1.20210560003761,"left_right_width"
717,2.25,5,0.5,0.25,"initial",0,4,1.32029760000296,0.35,0.8,0.25,0.8,2.29124839999713,"left_right_width"
717,1.25,3,0.5,0.25,"initial",1,2,1.19241529999999,0.25,0.8,0.2,0.5,2.77132250001887,"left_right_width"
717,1.75,4,0.5,0.25,"initial",2,3,1.26508049998665,0.35,1.2,0.3,0.8,5.14888549997704,"left_right_width"
717,2.25,5,0.5,0.25,"initial",3,5,0.855087400006596,0.45,0.5,0.2,0.55,4.35115869995207,"left_right_width"
717,1.25,3,0.5,0.25,"initial",4,2,0.901775699981954,0.2,1,0.3,0.6,2.81178669998189,"left_right_width"
717,2.25,5,0.5,0.25,"initial",5,5,1.59358640003484,0.3,1.1,0.3,0.7,4.70645630004583,"left_right_width"
717,1.25,3,0.5,0.25,"initial",6,3,1.41836509999121,0.55,1.2,0.3,0.7,7.46775150002213,"left_right_width"
717,1.75,4,0.5,0.25,"initial",7,3,1.08511240000371,0.3,0.4,0.3,1.1,4.94132679997711,"left_right_width"
717,1.25,3,0.5,0.25,"initial",8,3,1.27888180001173,0.45,0.6,0.3,0.9,4.67592289997265,"left_right_width"
717,2.25,5,0.5,0.25,"initial",9,5,1.06247840001015,0.25,0.6,0.25,0.75,2.28218999999808,"left_right_width"
717,1.25,3,0.5,0.25,"initial",10,3,2.38679069996579,0.25,0.4,0.25,0.6,1.87361179996515,"left_right_width"
717,1.75,4,0.5,0.25,"initial",11,3,1.35859020001953,0.55,1.1,0.25,1.35,6.61464819998946,"left_right_width"
717,1.75,4,0.5,0.25,"initial",12,4,2.51770640001632,0.45,0.5,0.2,0.9,4.65519419999328,"left_right_width"
717,2.25,5,0.5,0.25,"initial",13,5,0.9412108999677,0.45,1.3,0.25,0.85,4.32644969999092,"left_right_width"
717,1.75,4,0.5,0.25,"initial",14,4,0.945947300002445,0.3,0.4,0.3,0.8,1.64290159998927,"left_right_width"
717,1.25,3,0.5,0.25,"initial",15,2,2.01231029996416,0.45,1.6,0.35,0.6,4.50733890000265,"left_right_width"
717,1.75,4,0.5,0.25,"initial",16,3,2.24041460000444,0.4,0.6,0.3,0.8,4.30898490000982,"left_right_width"
717,1.25,3,0.5,0.25,"initial",17,2,1.66628409997793,0.25,1,0.25,0.5,4.43969779997133,"left_right_width"
717,1.75,4,0.5,0.25,"initial",18,3,0.922126699995715,0.45,0.9,0.35,0.75,2.4159525000141,"left_right_width"
717,1.25,3,0.5,0.25,"initial",19,3,0.987660099985078,0.3,1.2,0.45,0.85,3.0342625999474,"left_right_width"
717,1.75,4,0.5,0.25,"initial",20,3,11.1592234999989,0.5,1,0.3,1,2.78672259999439,"left_right_width"
717,2.25,5,0.5,0.25,"initial",21,4,1.21137469995301,0.25,0.5,0.3,0.9,2.59583599999314,"left_right_width"
717,1.75,4,0.5,0.25,"initial",22,3,1.04925030004233,0.45,1,0.35,0.75,2.57214709999971,"left_right_width"
717,1.25,3,0.5,0.25,"initial",23,3,0.884538399986923,0.55,0.9,0.35,0.6,3.00494319997961,"left_right_width"
717,2.25,5,0.5,0.25,"initial",24,5,1.11244200001238,0.25,0.9,0.25,0.7,1.79691650002496,"left_right_width"
717,2.25,5,0.5,0.25,"initial",25,6,0.944745099986903,0.35,0.9,0.25,0.6,2.00632039998891,"left_right_width"
717,1.75,4,0.5,0.25,"initial",26,3,1.13754770002561,0.2,0.8,0.35,0.65,2.17319080000743,"left_right_width"
717,2.25,5,0.5,0.25,"initial",27,6,0.825497999961954,0.25,1,0.25,0.8,4.35898100002669,"left_right_width"
717,1.75,4,0.5,0.25,"initial",28,5,1.01997119997395,0.5,0.9,0.3,0.65,2.94625819998328,"left_right_width"
717,1.75,4,0.5,0.25,"initial",29,4,1.02232749998802,0.25,0.3,0.25,0.6,1.92312960000709,"left_right_width"
717,1.75,4,0.5,0.25,"initial",30,4,0.816070700006094,0.45,1.3,0.3,0.7,4.57419379998464,"left_right_width"
717,1.25,3,0.5,0.25,"initial",31,3,0.894450000021607,0.4,0.6,0.2,0.7,3.92474769998807,"left_right_width"
717,1.25,3,0.5,0.25,"initial",32,2,2.00501159997657,0.3,0.4,0.3,0.8,1.96469039999647,"left_right_width"
717,1.75,4,0.5,0.25,"initial",33,3,1.06351040001027,0.35,1,0.35,0.75,2.88648429996101,"left_right_width"
717,2.25,5,0.5,0.25,"initial",34,5,0.841508599987719,0.5,0.7,0.25,0.7,3.7614149999572,"left_right_width"
717,2.25,5,0.5,0.25,"initial",35,5,0.791756799968425,0.3,0.9,0.3,0.7,2.15103750000708,"left_right_width"
717,1.25,3,0.5,0.25,"initial",36,2,0.946038800000679,0.35,1.4,0.35,0.7,3.06368560000556,"left_right_width"
717,1.75,4,0.5,0.25,"initial",37,3,0.845649700029753,0.4,0.8,0.25,0.75,2.31593799998518,"left_right_width"
717,2.25,5,0.5,0.25,"initial",38,5,0.888446700002532,0.45,0.5,0.2,0.5,3.26756430004025,"left_right_width"
717,2.25,5,0.5,0.25,"initial",39,5,1.08023369999137,0.35,0.9,0.3,0.6,2.50242500001332,"left_right_width"
717,1.75,4,0.5,0.25,"initial",40,3,0.974556500033941,0.25,1.2,0.35,0.65,4.7365112999687,"left_right_width"
717,2.25,5,0.5,0.25,"initial",41,4,0.864031600009184,0.2,0.5,0.35,0.7,2.02180450002197,"left_right_width"
717,1.25,3,0.5,0.25,"initial",42,2,0.888413999986369,0.45,0.8,0.35,0.6,3.71553569997195,"left_right_width"
717,1.25,3,0.5,0.25,"initial",43,2,1.46310120000271,0.2,0.4,0.35,0.6,2.26418670004932,"left_right_width"
717,1.75,4,0.5,0.25,"initial",44,3,0.866020500019658,0.2,0.4,0.35,0.65,3.40215040004114,"left_right_width"
717,2.25,5,0.5,0.25,"initial",45,5,0.863403099996503,0.4,0.5,0.25,0.55,6.51653289998649,"left_right_width"
717,1.75,4,0.5,0.25,"initial",46,4,1.02686760004144,0.3,1.3,0.3,0.7,3.78164330002619,"left_right_width"
717,1.25,3,0.5,0.25,"initial",47,3,0.892215900006704,0.25,1.1,0.35,0.8,4.52887809998356,"left_right_width"
717,1.25,3,0.5,0.25,"initial",48,3,1.33712139999261,0.35,0.9,0.25,0.7,7.28168509999523,"left_right_width"
717,2.25,5,0.5,0.25,"initial",49,5,0.918573000002652,0.25,0.8,0.35,0.65,2.71406349999597,"left_right_width"
717,1.25,3,0.5,0.25,"initial",50,3,0.957806699967477,0.4,1.1,0.25,0.6,12.4048932000296,"left_right_width"
717,2.25,5,0.5,0.25,"initial",51,5,0.917993699957151,0.55,1,0.3,0.75,3.59224219998578,"left_right_width"
717,2.25,5,0.5,0.25,"initial",52,5,0.849306600051932,0.4,1.2,0.3,0.8,3.29212130000815,"left_right_width"
717,1.25,3,0.5,0.25,"initial",53,3,1.0734418000211,0.35,0.8,0.3,0.8,1.62247000000207,"left_right_width"
717,3.25,4,0.9,0.55,"initial",0,4,1.67102359997807,0.35,1,0.5,1,1.97091789997648,"left_right_width"
717,3.25,4,0.9,0.55,"initial",1,4,0.965484499989543,0.5,0.7,0.5,1.2,2.01415800000541,"left_right_width"
717,4.15,5,0.9,0.55,"initial",2,5,0.97024870000314,0.5,1.3,0.55,1.3,1.66233510000166,"left_right_width"
717,4.15,5,0.9,0.55,"initial",3,5,0.930921599967405,0.25,0.6,0.4,0.85,3.91770340001676,"left_right_width"
717,3.25,4,0.9,0.55,"initial",4,4,0.906530799984466,0.2,0.8,0.4,0.9,4.38869150000392,"left_right_width"
717,4.15,5,0.9,0.55,"initial",5,5,0.872691500000656,0.35,0.4,0.35,0.85,3.2473209000309,"left_right_width"
717,4.15,5,0.9,0.55,"initial",6,4,0.805148900020868,0.2,0.7,0.5,1,3.51835630001733,"left_right_width"
717,4.15,5,0.9,0.55,"initial",7,4,1.20348999998532,0.5,0.7,0.4,0.9,6.54233500000555,"left_right_width"
717,3.25,4,0.9,0.55,"initial",8,4,0.998011999996379,0.5,1.2,0.45,0.8,3.22841549996519,"left_right_width"
717,2.35,3,0.9,0.55,"initial",9,3,1.14906840003096,0.3,1.3,0.5,0.9,3.86587639997015,"left_right_width"
717,2.35,3,0.9,0.55,"initial",10,2,0.925144499982707,0.55,1.6,0.55,1.6,0.881246600009035,"left_right_width"
717,2.35,3,0.9,0.55,"initial",11,2,0.826231299957726,0.5,1,0.55,1.6,5.1769868999836,"left_right_width"
717,4.15,5,0.9,0.55,"initial",12,5,1.14897259999998,0.45,0.8,0.5,1.15,3.0063066999428,"left_right_width"
717,4.15,5,0.9,0.55,"initial",13,5,1.00713829998858,0.35,1.2,0.55,1.2,1.50572439999087,"left_right_width"
717,2.35,3,0.9,0.55,"initial",14,3,0.802011199994013,0.4,1,0.45,1.2,2.23322669998743,"left_right_width"
717,2.35,3,0.9,0.55,"initial",15,3,0.81592790002469,0.2,1.2,0.5,1,2.84529269998893,"left_right_width"
717,3.25,4,0.9,0.55,"initial",16,3,1.01837379997596,0.25,1.1,0.5,1.1,3.18229899997823,"left_right_width"
717,4.15,5,0.9,0.55,"initial",17,5,0.959144600026775,0.55,1.2,0.65,1.1,2.01966050005285,"left_right_width"
717,4.15,5,0.9,0.55,"initial",18,4,1.32538889994612,0.25,0.7,0.45,1,4.43586309999228,"left_right_width"
717,2.35,3,0.9,0.55,"initial",19,3,0.835034799994901,0.5,0.9,0.6,1.15,2.60736010002438,"left_right_width"
717,3.25,4,0.9,0.55,"initial",20,4,0.92272229999071,0.45,1.1,0.5,1.3,1.63289430004079,"left_right_width"
717,2.35,3,0.9,0.55,"initial",21,3,1.14633819996379,0.45,0.5,0.45,1.05,4.63197220000438,"left_right_width"
717,3.25,4,0.9,0.55,"initial",22,5,1.04047549999086,0.35,0.5,0.45,0.85,3.55637270002626,"left_right_width"
717,4.15,5,0.9,0.55,"initial",23,5,0.941466499993112,0.3,0.8,0.45,0.8,2.46573379996698,"left_right_width"
717,3.25,4,0.9,0.55,"initial",24,4,0.923417799989693,0.45,1.1,0.55,1.1,2.08137000002898,"left_right_width"
717,2.35,3,0.9,0.55,"initial",25,3,1.03938400000334,0.45,0.9,0.5,1.1,4.60821869998472,"left_right_width"
717,2.35,3,0.9,0.55,"initial",26,3,1.29875509999692,0.25,0.7,0.4,0.9,6.44561360002263,"left_right_width"
717,2.35,3,0.9,0.55,"initial",27,3,1.12460460001603,0.5,0.6,0.45,0.8,3.55684370000381,"left_right_width"
717,3.25,4,0.9,0.55,"initial",28,4,1.07703230000334,0.35,0.5,0.35,0.9,4.11972139996942,"left_right_width"
717,2.35,3,0.9,0.55,"initial",29,3,1.11632059997646,0.4,1.2,0.5,1.2,2.52237609995063,"left_right_width"
717,2.35,3,0.9,0.55,"initial",30,3,1.06401889998233,0.2,1.2,0.5,1.1,4.37359219999053,"left_right_width"
717,3.25,4,0.9,0.55,"initial",31,4,1.02475399995456,0.25,0.3,0.35,0.7,3.4589166000369,"left_right_width"
717,2.35,3,0.9,0.55,"initial",32,3,0.851477099990007,0.45,1.2,0.5,0.9,2.45970539998962,"left_right_width"
717,3.25,4,0.9,0.55,"initial",33,4,1.14267159998417,0.55,1.3,0.45,0.8,2.53483259998029,"left_right_width"
717,3.25,4,0.9,0.55,"initial",34,4,1.01209560001735,0.55,1.2,0.45,0.8,5.15966850001132,"left_right_width"
717,3.25,4,0.9,0.55,"initial",35,5,0.917371000046842,0.2,0.4,0.4,0.7,3.71020259999204,"left_right_width"
717,3.25,4,0.9,0.55,"initial",36,5,0.941747499979101,0.5,1,0.3,0.7,5.24837980000302,"left_right_width"
717,4.15,5,0.9,0.55,"initial",37,5,0.962084099999629,0.3,0.5,0.35,0.75,2.67972899996676,"left_right_width"
717,2.35,3,0.9,0.55,"initial",38,2,1.19256459997268,0.25,0.6,0.45,0.8,6.86556020000717,"left_right_width"
717,4.15,5,0.9,0.55,"initial",39,5,1.14931289997185,0.3,0.5,0.35,0.8,3.98036400001729,"left_right_width"
717,2.35,3,0.9,0.55,"initial",40,2,1.10113259998616,0.35,1.4,0.5,0.8,3.72287529997993,"left_right_width"
717,2.35,3,0.9,0.55,"initial",41,2,1.20278649998363,0.25,1.2,0.5,0.7,4.02870349999284,"left_right_width"
717,3.25,4,0.9,0.55,"initial",42,4,0.930833799997345,0.3,0.6,0.4,0.8,3.94869519997155,"left_right_width"
717,3.25,4,0.9,0.55,"initial",43,4,0.815967999980785,0.55,0.9,0.55,0.9,0.926104400015902,"left_right_width"
717,4.15,5,0.9,0.55,"initial",44,5,0.870513699948788,0.35,0.4,0.35,0.7,2.29007400001865,"left_right_width"
717,3.25,4,0.9,0.55,"initial",45,4,0.798323199967854,0.2,0.8,0.4,0.8,2.34914329997264,"left_right_width"
717,2.35,3,0.9,0.55,"initial",46,3,1.45916760002729,0.3,1.2,0.45,0.85,3.20100629999069,"left_right_width"
717,4.15,5,0.9,0.55,"initial",47,5,0.841391400026623,0.5,0.7,0.5,1,1.92565009999089,"left_right_width"
717,3.25,4,0.9,0.55,"initial",48,4,0.807103700004518,0.4,1.3,0.55,0.9,3.58775260002585,"left_right_width"
717,4.15,5,0.9,0.55,"initial",49,5,1.01735959999496,0.2,0.9,0.4,0.8,3.98025359999156,"left_right_width"
717,4.15,5,0.9,0.55,"initial",50,5,1.33165419998113,0.2,0.5,0.4,0.65,5.17898369999602,"left_right_width"
717,4.15,5,0.9,0.55,"initial",51,5,0.959156299999449,0.5,0.7,0.3,0.7,3.59167260001414,"left_right_width"
717,4.15,5,0.9,0.55,"initial",52,5,1.04927690001205,0.5,1.1,0.35,0.8,3.4539894000045,"left_right_width"
717,2.35,3,0.9,0.55,"initial",53,2,1.17302459996426,0.3,1.2,0.5,0.8,3.49225670000305,"left_right_width"
717,1.9,4,0.5,0.4,"initial",0,3,1.6082352999947,0.2,1,0.4,0.7,3.59103740000864,"left_right_width"
717,1.9,4,0.5,0.4,"initial",1,3,1.02195590001065,0.25,1,0.3,0.55,3.28465270000743,"left_right_width"
717,1.4,3,0.5,0.4,"initial",2,3,1.67096359998686,0.45,1.1,0.3,0.6,3.78048039996065,"left_right_width"
717,1.4,3,0.5,0.4,"initial",3,3,0.868509899999481,0.4,0.9,0.3,0.6,3.34288319997722,"left_right_width"
717,2.4,5,0.5,0.4,"initial",4,4,1.04320590000134,0.2,0.4,0.35,0.6,2.69740839995211,"left_right_width"
717,2.4,5,0.5,0.4,"initial",5,5,1.12408569996478,0.3,0.9,0.35,0.65,4.99505010002758,"left_right_width"
717,1.9,4,0.5,0.4,"initial",6,4,0.949336999969091,0.35,1.3,0.3,0.7,6.31098090001615,"left_right_width"
717,1.9,4,0.5,0.4,"initial",7,4,1.32258119998733,0.4,1.1,0.3,0.4,4.22704279999016,"left_right_width"
717,1.9,4,0.5,0.4,"initial",8,4,0.996994099987205,0.45,1.1,0.3,0.5,4.06072520004818,"left_right_width"
717,1.4,3,0.5,0.4,"initial",9,3,1.06335030001355,0.45,0.9,0.35,0.55,3.97620289999759,"left_right_width"
717,1.4,3,0.5,0.4,"initial",10,3,0.856962499965448,0.3,1.1,0.35,0.6,4.93461160000879,"left_right_width"
717,2.4,5,0.5,0.4,"initial",11,5,1.10595090000425,0.3,1.2,0.4,0.65,7.52434300002642,"left_right_width"
717,1.9,4,0.5,0.4,"initial",12,4,1.06105640000897,0.25,1.2,0.4,0.6,3.76677630003542,"left_right_width"
717,2.4,5,0.5,0.4,"initial",13,5,0.884539399994537,0.35,1.3,0.45,0.8,4.79937689995859,"left_right_width"
717,2.4,5,0.5,0.4,"initial",14,5,0.967613699962385,0.45,1.1,0.35,0.7,4.50421650003409,"left_right_width"
717,1.4,3,0.5,0.4,"initial",15,3,1.02004979999037,0.3,0.4,0.35,0.7,3.69706259999657,"left_right_width"
717,2.4,5,0.5,0.4,"initial",16,5,0.831538799975533,0.5,0.6,0.3,0.6,5.13045789999887,"left_right_width"
717,2.4,5,0.5,0.4,"initial",17,4,1.22899100003997,0.45,0.7,0.3,0.8,3.30789709999226,"left_right_width"
