amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.42500000000000004,0.1,2.2,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,0,0,0,0,0,23,23,25,,,,,num_4,0.9560436000465415,num_4,0.15,0.9,0.2,0.9,7.20859,32.43864,return,1.2414240000071004,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.09999999999999998,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,0,0,0,0,0,24,24,40,,,,,num_4,1.060492099961266,num_4,0.15,1.0,0.49999999999999994,1.0,18.02146,36.04293,return,2.0736015999573283,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.6,0.1,2.9,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,0,0,0,0,0,25,25,42,,,,,num_4,1.0545101999887265,num_4,0.3,0.7,0.15000000000000002,0.6,5.40644,21.62576,return,3.9048287000041455,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,4,9.5,9.833333333333334,10.166666666666666,10.5,0,0.3333333333333333,0.08333333333333333,0.25,1.25,10,match,36.05,342,354,367,379,0,9,9,9,9,0,,,,,0,0,0,0,0,26,26,3,,,,,num_3,1.5811031999764964,num_3,0.25,0.5,0.3,0.5,10.81288,18.02146,return,1.5013838000013493,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.09999999999999998,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,0,0,0,0,0,27,27,4,,,,,num_3,0.8496777999680489,num_3,0.2,0.3,0.39999999999999997,0.5,14.41717,18.02146,return,5.660214099974837,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,0,0,0,0,0,28,28,26,,,,,num_5,2.495265399978962,num_5,0.25,0.9,0.35,0.6,12.61502,21.62576,return,2.6348249999573454,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,0,0,0,0,0,29,29,14,,,,,num_2,1.0497550999862142,num_2,0.15,1.6,0.3,0.7,10.81288,25.23005,return,3.407272600044962,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.09999999999999998,0.4,1.9,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,0,0,0,0,0,30,30,22,,,,,num_4,2.5251837000250816,num_4,0.4,0.7,0.4,0.6,14.41717,21.62576,return,1.3649193999590352,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.4,0.1,2.1,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,0,0,0,0,0,31,31,36,,,,,num_4,0.9310396000510082,num_4,0.15,0.9,0.15,0.6,5.40644,21.62576,return,2.426441599964164,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,9,10,11,0,0,1,0.75,0.25,2.25,10,match,36.05,324,361,397,0,0,9,9,9,0,0,,,,,0,0,0,0,0,32,32,39,,,,,num_2,31.790496800036635,num_2,0.2,1.6,0.3,1.6,10.81288,57.66869,return,1.2222121999948286,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,0,0,0,0,0,33,33,29,,,,,num_5,0.9399717999622226,num_5,0.2,0.4,0.49999999999999994,0.6,18.02146,21.62576,return,6.437895399983972,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,0,0,0,0,0,34,34,17,,,,,num_4,0.9966000000131316,num_4,0.1,0.6,0.3,0.5,10.81288,18.02146,return,3.547545799985528,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,0,0,0,0,0,35,35,47,,,,,num_3,1.0183414000202902,num_3,0.25,0.9,0.25,1.15,9.01073,41.44937,return,2.3186090999515727,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,0,0,0,0,0,36,36,16,,,,,num_3,1.370510499982629,num_3,0.25,0.5,0.3,1.1,10.81288,39.64722,return,7.890421900025103,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,0,0,0,0,0,37,37,10,,,,,num_3,1.6612851000390947,num_3,0.2,0.6,0.3,0.55,10.81288,19.82361,return,5.815530199964996,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8000000000000003,1.7000000000000002,0.1,3.7,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,0,0,0,0,0,38,38,49,,,,,num_3,1.0098902000463568,num_3,0.3,1.3,0.15000000000000002,1.45,5.40644,52.26225,return,5.784867300011683,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.8,0.1,3.7,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,0,0,0,0,0,39,39,48,,,,,num_5,1.219784700020682,num_5,0.2,0.4,0.10000000000000002,0.85,3.60429,30.63649,return,4.962355400028173,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,0,0,0,0,0,40,40,53,,,,,num_3,0.8915502000018023,num_3,0.25,0.8,0.25,1.5,9.01073,54.06439,return,5.3489254000014625,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,0,0,0,0,0,41,41,9,,,,,num_4,1.3039372999919578,num_4,0.3,1.1,0.3,0.5,10.81288,18.02146,return,2.177091699966695,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,0,0,0,0,0,42,42,34,,,,,num_4,1.2237918000319041,num_4,0.35,1.0,0.35,0.8,12.61502,28.83434,return,2.0688255000277422,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,4,9.5,9.833333333333334,10.166666666666666,10.5,0,0.33333333333333337,0.23333333333333336,0.1,1.1,10,match,36.05,342,354,367,379,0,9,9,9,9,0,,,,,0,0,0,0,0,43,43,1,,,,,num_4,0.8640917000011541,num_4,0.25,0.4,0.10000000000000002,0.4,3.60429,14.41717,return,2.1585597000084817,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,5,9.25,9.625,10,10.375,10.75,0.375,0.125,0.25,1.75,10,match,36.05,333,347,361,374,388,9,9,9,9,9,,,,,0,0,0,0,0,44,44,21,,,,,num_5,0.984788799949456,num_5,0.2,1.0,0.3,0.55,10.81288,19.82361,return,5.1849185999599285,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.6,0.1,1.5,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,0,0,0,0,0,45,45,6,,,,,num_3,0.8836351999780163,num_3,0.4,0.9,0.20000000000000007,0.75,7.20859,27.0322,return,3.021973499970045,,,,,,,19,24,female,up_down_width,2023_Oct_18_1454,exp1,2021.2.3,59.98703079597238,
